,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
634,pleasant,threaten,workplac,especi,terror,"
domest",unit,attack,to…,sgsampson,fordnat,cdnpress,torontostar,away,whole,gang,unvei…,rahmemanuel,plagu,lost,pro,🇱🇷,engagedn,gunreform,guncontrol,win,your,rare,sarahstrick,haninthemirror,forget,😢oh,🙏🏻,prayer,timwalz,epmurphymn,outofmyash,usa,dalla,met,gave,probabl,malaysiapargo,chileeeeee,,appghatecrim,young,word,sad,differentangl
635,shot,havent,17,s…,emot,flauja,14yearold,attac…,societi,wing,nra,chriscuomo,experienc,luckili,lucky231,it…,understand,simpl,mug,sabsi,be,did…,shannonrwatt,epidemiological…,flaw,kellermann,"article
howev",sho…,wonder,warrior,valiant,china,dominicpatafi,prevent,spin,experi…,thatbookg,amysgil,wors,terrorist,realsexycyborg,train,month,violenc,american,shoot,copi,gun,mój,boże
636,change…,33000,terror,glowbelle1,nycartspac,homemadekincaid,rela…,"too

a…","knives

theyr",daili,peopl…,heartbreak,fredguttenberg,prevent,stagger,permanent…,given,lawimakori,overthinkinglol,stop,host,insignific,ligh…,die,enough,us,newtown,1808,shoot,ye,step,gapol,small,capitol,money,earn,murder,sinc,win,asid,leadership,ban,spam,wonder,sign,statist,american,eventu,blackexcel,boost
637,it…,aftermath,multipl,deepest,solac,grief…,behind,chicago’,deadliest,spree,sound,key,did…,boomer,wast,young,😂🙏🏼,jail,drug,rout,"
all",got,societ,kingcosopio,atmo…,taught,pretti,much,advoc,fbi,periscop,spot,euphem,shoot,violenc,inequ,gunviol,iowa,mayb…,mrcolionnoir,voluntari,recognis,wors…,deepli,chicago,segreg,fredguttenberg,standoneverycorn,band,voteblue2018
638,commit,crimin,prevent,n…,murder,politician,maryland,mfol,annapoli,small,tran,despic,behavior,screw,friend,thelastpersont2,2017,industri,unbeliev,gundeath,number,voter’,violence”,incit,strong,tough,debat,itmfanow,unknown,gun,violenc,hurt,law,noth,support,proud,ruzylo,ass,everytown,momsdemand,fredwrightcastr,trumpadministr,stopnow,pleas,😂😂,commentari,stop,😶💧,sad💔,socotrayouththevoiceofpeaceinthetimeofwarinordertoachievesustainabledevelopment…
639,🤷‍♂️,kill,implicitli,chicago,convers,map,decisio…,epidem,"low

sens",dazyparad,ugestshirley,student,prevent,amarch4ourl,activist,neveragainco…,call,"ours
no",injur,dea…,cesspit,elect,normal,dan,piersmorgan,actuall…,stanc,hitler,problem,anti,john,racism,injustic,somuchforchang,except,school,death,children,fight,newtownact,johnrosenth,👏🏻👏🏻👏🏻petermasiako,action,administr,crazi,domest,talk,control,wth,omg
640,mani,foxnew,problem,caus,surround,cleans,regre…,punctuat,blame,violenc,hes…,smarter,thescottcharl,msdstrong,stonemanhigh,re…,intim,partner,episod,liter,protect,sorri,issu,ye,lost,rucku,luck…,ban,oliv,danger,left,gop,away,nearli,seven,jack,fredguttenberg,epidem,there’,gun,shame,nra,law,charliekirk11,walmart,prevent,forget,😥😥,i’m,neveragain
641,suspend,wtf,america,distanc,forest,suffer,stockholm,syndrom,shooters”,target,law,polit,student,common,suicid,stand,agre,els,shoot,alon,matter,politici…,epidem,ban,"now

gun",viral,disgust,man,the…,victim,pond,mv,design,primari,“it’,asu,legaci,ironstach,justonepatriot,emrahmila,school,violenc,ttp,gun,chicago,total,uk,wlri,boost,
642,abstin,ibjiyongi,seen,march,michaeltibollo,ontariopcparti,fordnat,wish,ear,uncl,shxt,gop,p…,vote,wordslet’,taxpay,abc15,they’r,davidhogg111,govern,congratul,stand,a1kush2,advoc,earli,incit,t…,violenc,exactli,victim,tweet,health,control,fredguttenberg,wonder,biggest,chicago,victori,,power,event‼️,csm,theft,gun,cri,idea,notogunviol,this⁦tonykatz⁩,gunsens,forget
643,mark,health,teamtrac,nation,violenc,th…,bare,spam,statist,nh,speech,school,help,where…,natali,barden,sad,legisl,debat,jack,seem,foxnew,blair,he’,regul,darthcontin,housegop,sti…,britneyandbabi,student,commun,fund,comment,nra,avoid,enough,boom,johnjayandrich,affect,loss,law,polici,pleas,leader,charliekirk11,gun,💔💔,repbrianmast,america,
644,unless,crime,case,nra,school,creat,chrisloesch,rosi,dloesch,repost,mrsrios125,runyancasey,mattxr,great,counti,suffer,patricksharkey,change…,33000,crimin,dimens,becom,gunreformnow,law,subscrib,channel,"like
and",import,normal,lot,liber,support,,shoot,cannot,proud,mother’,heartbreak,violenc,depress,countri,make,parkland,protect,happi,hesh,talk,reduc,gun,faithgoldi
645,mandat,trudeau,murder,canada,heartbreak,reduc,domest,incit,zykur,violent,demi,ppl,janefinch,chicago,peac,shoot,anyon,away,problem,shot,mrcolionnoir,taken,parkland,wtnh,ctlasalleblank,activist,self,nra,thingsineverwanttose,care,,note,fredguttenberg,🙏🏻,prayer,regist,kid,prevent,curtail,america,voter,gun,mad,inflict,wild,🙏🏾🙏🏾🙏🏾,✊🏾🗳️☑️,yup,"voteforgunsense
nonramoney",control
646,violenc,institut,markoliia,keep,clear,aw,prevent,the…,young,exampl,"
sayhernam","holmes
11",takiya,lost,in…,problem,mrcolionnoir,nyyfan10082005,activist,shoot,case,proud,whil…,“safeti,parkland,tragedi,polic,donat,america,votebluenomatterwho,parentspromis,davidhogg111,votethemallout,futur,chicago,🙌🏼,inspir,"heartbreaking
and",push,unc,gun,ugh,kid,,😔🙏🏻,bluesea1964,sayhernam,never,kylekashuv,hero
647,jesseguttenberg,trash,nraown,action,obvious,fine,alex,ban,uce,creat,answer,tragedi,chicago’,segreg,pedophil,die,they’r,group,bruceraun,sick,doesn’t,2a,across,bit,victim,suicid,help,student…,stonemandougla,school,share,regist,randcorpor,isn’t,death,,gun,congress,donat,happen,reduc,violenc,🙏🏽,momsdemand,🙏🏾,😻🇺🇸😍👍,👇🏽😥,🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽,ironi,nra
648,claim,ban,flag,woodal,academi,rob,pin,sandyhook,e…,like…,masc,ver,bottom,anyth,scenario,racism,definit,speak,law,chief,etc,address,forc,natali,barden,gu…,sylvesterturn,republican,young,prevent,school,🧡🖤,jungl,nra,polic,gun,issu,,evidencebas,recommend,rap,jack,chicago,michaelskolnik,saveamericafromtraitor,emancip,tennesseejed7,halesbells99,sheesh,stop
649,"country“
natalie…",backpack,ucr,g…,canada,crime,i…,matter,proof,decemb,surgeri,malachi,emoji,chief,program,victim,schoolsafeti,ever…,retir,gang,citi,target,read,introduc,els,violenc,parkland,becom,roadtochang,must,reallybullet,anybodi,momsdemand,natali,arkansasonlin,thread,polic,shoot,spike,pie,tomato,"😍
momsdemand",tshirt,happen,gun,student,wut,🤦🏻‍♀️,🙏🏽🙏🏽🙏🏽😘😔,vp
650,pray,resist,issu,inspir,greed,assist,alex,jone,state,luck,neither,violenc,john,death,student,nra,chicago,gop,meganabc15,abc15,nut,,gun,normal,law,stay,enough,nataliebarden,canada,commi,major,whaaaaat,dafuq,stand,put,behind,em,strong,protest,austinroykrom,texa,safe,davidhogg111,school,jack,teenvogu,fbi,yup,insight,❤️
651,novemb,milwauke,cbsnew,without,parent,breedingmonst,absolutelynoexcusefor,first report,pickmeup,"stillbuff

episod",univers,commiss,inde,itssil,asu,hypocrit,polic,58000,incid,2016,person,citizen,racism,quick,violenc,maga,easier,wisconsin,research,,healthcar,ballot,houston,chicago,pro,doubt,behind,2a,shoot,commun,gun,ar15,wow,stopkavanaugh,protectourcar,cripthevot,senat,votebluetosaveamerica,vote,natali
652,wor…,final,strict,gang,combat,crazi,hey,school,outrag,plenti,correl,rudygiuliani,shutup,law,safeti,alyssamilano,martywalsh,countri,one,threat,yucki,eww,chicago,reduc,violenc,nra,commiss,joke,commun,ride,thegunblog,word,promot,gun,polic,awesom,novemb,option,anoth,keep,,matter,worth,vote,jack,stupid,yup,votethemout,know,truth
653,omfg,warzon,people…,speech,fix,detail,gun,violenc,suicid,drug,chief,respons,critic,timetotalk,thearmoroflight,countri,parkland,happen,els,young,nation,reform,96,nashvil,said,"

actionnewsjax",wokvnew,ace,russia,east,gunsafeti,crime,ballot,christian,shoot,firearm,votebluetosaveamerica,demswork4usa,educ,mayor,fight,done,21,bbbut,involv,,stop,rt,thisisnotnorm,vote
654,send,2a,"2018
vote",deck,"

nov",mouth,a…,local,answer,fashion,fist,ol,death,american,radford,geoffrey,rate,america,depend,fuckin’,infatu,gun,shame,here’,chicagotribun,innoc,philando,castil,law,prayer,polic,true,end,enoughisenough,guncontrolnow,neveragain,chicago,well,stori,logic,said,,loss,obama,pleas,voteforourl,gent,👍🏽👍🏽👍🏽‼️‼️‼️,✊🙌,davidhogg111
655,slav…,"win
parkland
amarch4ourl","
msdstrong
votebluetosaveamerica",protest,continu,prayer,issu,inspi…,round,flauja,"down

and",stand,guncontrolnow,endgunviol,kind,respect,sens,fight,vote,women,heartbreak,crew,prevent,nrabloodmoney,young,mass,citi,idiot,intend,father,festiv,thanksryan,thanksmcconnel,kansasc,imma,🧡🧡,depend,herrerabeutl,"america

enough",teenvogu,gun,control,truthoutloudchi,cw,😡😡,😔😣,repkristinoem,ltgovhochulni,nra,
656,donat,politician,everytown,anot…,headlin,domest,import,captur,perfectli,portrait,,caus,obliqu,weighin,ps,statistar30,politialyc,novemberiscom,keepgo,gunsensevot,endgunviol,man,month,blame,gun,left,end,control,done,pray,wtf,thread,marchofourl,he,unc,periscopeco,kill,sensibl,nra,nratv,yesterday,pleas,toler,hilari,america,movi,ridicul,refresh,🙏🏽🙏🏽🙏🏽,replahood
657,safe,hide,unwin,about…,csorensen60,equal,repcum,world,fight,sa…,diego,san,they’r,prescript,pharmacist,advoc,cop,polic,refer,peac,racist,momsdemand,keepgo,suck,opioid,fear,murder,sandyhook,barden,natali,teenvogu,famili,children,fredguttenberg,impeach,margin,,member,jone,alex,better,law,common,citi,natalie👇👇,👇👇follow,violenc,gun,amaz,💜💔💜
658,strong,amazingli,jesseguttenberg,fredguttenberg,distractions…,channel,msnbc,activist360,commercialsmsm,law,banassaultweapon,impeachtrump,sentoddyoung,congress,tighter,tough,women,will,belliger,costgrandma,authorit,rightwing,children,labda,huo,ni,uzemb,jimcarrey,depress,felon,issu,tear,regular,intersectionalit…,hook,sandi,encourag,jack,shout,danc,badass,juliearcad,thoughtspir,projectmatrix1,truli,gun,violenc,ditto,💔💔💔,thread
659,read,horrif,compar,accustom,days…,senatorcollin,50,cal,tyranni,rocket,when…,silencedogood,decemberjazz,ralphdavis1081,repteddeutch,victim,pra…,we’ll,uso,stopthegunviol,🙏🏽,case,uncl,media,honest,dougducey,hes…,solut,foundat,law,meo923man,jungle🙏🏽,prayer,live,fail,bad,itsajungleouther,citysitu,speedyrecoveri,kneel,jersey,uce🙏,jungl,cmon,,johnstamo,"throwback👌

👍🤗🙏❤️💪",hurt,inspir,🙏🏽😔
660,conserv,progressive…,zone,took,full,vp,abigailin1692,⤵️,topic,isn’t,mariannekelly66,vicenew,ge…,“when,child—a,prayedforchild—to,gun,easier,alot,g…,curb,ksdknew,tisl,jennsullivantv,attent,drug,dadtran,big,petit,"violence
sign",action,pull,stori,root,poverti,abus,sensibl,loophol,privat,trauma,surgeon,empt,txlege,texa,nra,death,jungle🙏🏽,uce,votethemout2018,votethemout
661,attent,lost,pushup,last,hunter,crime,neroticfool,bayview,parkland,"

advertisement
",th…,childhood’,‘let,potenti,victim,disgust,advocaci,goe,fla…,demand,thegoodgodabov,edwardnelson4tn,kill,amaz,polic,low,chicago,countri,abroad,trudeau,cbc,curb,studi,spike,canada,chief,realdonaldtrump,activist,earli,lisamurkowski,senatorheitkamp,senatorcollin,fic,readit,gun,jung♥️,uncl,myth,supgvnetwork,guncontrolnow
662,nh,webmd…,tsacoaast,statement,traumadoctor,synopsi,gone💀👎,street,toronto,trudeau,hook,sandi,mass,map,davidhogg111,civilian,cameronkaski,emma4chang,protect,arpx,democratgazett,governor,state,nra,forgotten,housegop,senategop,twe…,thenewnatturn,huge,respect,canada,gang,elimin,chicago,foxandfriend,idiot,gun,poverti,polit,rucku,archiv,violenc,💪🏾❤️,y’all,outrag,democrat,ballot,democraci,🤦🏻‍♂️
663,america,marcu,reducing…,rest,wmur9,hampshir,key,address,student,tyras25783297,ottoenglish,palmerlee8,difficult,violations…,becom,chief,haitian,successinc,109,partner,terrif,via,"

spoilerthey",kid,spike,canada,icymi,keep,gopdotgop,blood,believ,conserv,"delusional

i",foxnewsnight,mnjeffjohnson,to…,statist,rememberinnovemb,o…,nra,joonsretro,fun,unko,fighting‼️‼️,commiss,stand,parkland,recommend,mayor’,teenvogu
664,divers,part,parkland,fight,addict,pharmacist,nativ,solv,problem,similar,opioid,everytown,civilgunown,polic,crime,unc,😭come,through🙌🏽,pull,shooter,violenc,voic,smartexperienc,observ,victim,leadership,solut,winchest,support,torn,between…,law,nataliebarden,teenvogu,refer😑,partisan,piec,australia,american,tonydokoupil,jeezu,christ,cbsthismorn,gun,kylekashuv,amanda4houston,truestoy,thisisnotnorm,,cspanwj
665,epidem,mgojen,young,step,figur,george84,continu,viol…,pleas,death,yet,polic,toronto,kidwhizmo,american,yep,“of,people”,arm,"
commonsensesafeti",chief,toomanygun,guncontrolnow,gunlawreform,elect,dem,chicago,hit,sport,impact,sensibl,control,repres,soon,commun,industri,loophol,elimin,end,tbh,absolut,countri,discuss,cspanwj,law,stop,jrs4usa,nraisaterroristorgan,,gun
666,anti,owner,socioeconom,public,rwer,toledo,relat,rafajdoc,bomb,hole,loop,repchrissmith,vote,davidhogg111,shot,usa,us,alreadi,actual,recommend,bring,complet,preliminari,commiss,nra,shoot,awar,hope,violenc,smoke,secondhand,parkland,cspanwj,🙏🏽for,late,kylekashuv,commonsenselaw,guncontrol,win,first,young,give,soon,pushup,ctvnew,,gun,travesti,❤️💔,🔥🔥🔥
667,loui,pushup,studentsdemandact,threat,faithgoldi,tlipsticklobbi,lipstick,"
a",violenc,break,marcorubio,close,momsdemand,hb2060,palegi,fight,ahea…,mass,certainli,suicid,court,voteforourl,r…,💔💔,arm,safer,reduc,vote,home,word,found,stay,gasp,stop,commun,2a,entitl,citi,,parkland,school,chicago,truer,maggiekb1,gun,پشماااام,davidhogg111,paperballot,emma4chang,inspir
668,repres,blow,neck,explain,financ,nebraskan,"reality

al",campaign,pledg,plan,issu,convers,shoot,combin,mass,ignor,blame,wrote,parkland,constituents…,alessandra,18,senatorfisch,repdonbacon,moveon,devo,threat,chart,🙏🏽🙏🏽🙏🏽🙏🏽,replac,america,canada,yesterday,sensass,state,win,legal,archiv,commun,columbia,law,taken,violenc,control,nra,chicago,,young,prevent,gun
669,2018,survivor,korea,continu,roundtabl,ericluedtk,conversatio…,do…,regist,fund,ontario,having…,deterr,student,bill,occur,549380,kill,momsdemand,school,capitol,hill,troubl,promis,studi,law,bring,militari,stop,mola,como,citi,devo,chicago,unless,act,violenc,said,meanwhil,threat,advoc,changetheref,commun,control,shoot,safeti,nra,gun,👇👇,
670,nrakil,human,wonder,violenc,someon…,diagnosi,america,ca,ballot,defens,decenc,domest,anti,school,tiktok,haunt,marcorubio,languag,murder,chicago,johntori,mayorlevin,shouldn’t,parkland,96,vote,meet,recent,problem,epidem,protect,edsourc,threaten,charliekirk11,countri,nowtoronto,safe,“it,end,everi,amend,teacher,safeti,gun,fck,disgust,greg,,nra,🙏🏽🙏🏽🙏🏽
671,d0tslash,bronx,o…,survivor,cannot,can’t…,know,tragedi,re…,concern,commiss,student,refus,backtoschool,parkland,shot,russiag,trumpconspir,trumprussia,resist,"c4news

u",nutter,central,support,channel4new,read,briaasmithh,husband,women’,control,unfortun,here’,children,shop,anyon,nra,canada,polic,enough,momsdemand,gabbi,messag,safeti,nation,prevent,power,chicago,👏👏👏👏👏,gun,leav
672,divers,parkland,pushup,awar,loui,elect,kill,occur,involv,trajectori,advoc,normal,72,nra,contr…,bring,ryanhillmi,script,bennettarizona,student,donat,terrifi,track,assault,louisbelfort,also,dongdong23,davidhogg111,paraicobrien,crimin,steal,everytown,school,common,alyssamilano,end,,america,hodaxfarah,dudebro,csgv,chicago,dloesch,violenc,gun,marcorubio,guncontrolnow,kylekashuv,continu,lol
673,need,loophol,gu…,asshat,are…,commit,student,advoc,reader,shouldn’t,🙏🏼,kid,nra,less,mara,cityattorneysd,creat,courag,chadfelixg,jaycollinwood,fedthefckup,school,everi,crime,issu,justintrudeau,violenc,podcast,chicago,care,mmfa,victim,shoot,wonder,shannonrwatt,repres,mom,senseless,steve,attent,,momsdemand,angri,bria,gun,figur,whoa,gunviolenceisawomensissu,fact,davidhogg111
674,talk,wwg1wga,"
qanon",nationaltellajokeday,stoptrump2020,unnecessari,murder,numb,bronco,csufootbal,noth,kaitmarieox,school,stupid,gop,giffordscourag,shoot,bibb,young,type,govern,children,chrismurphyct,mass,parkland,must,american,johnson,part,chief,se…,die,import,midterms2018,nra,man🙏,🙏rip,briaasmithh,sh…,violenc,prevent,idiocydemaidioci,pure,law,gun,bradybuzz,roflol,lanterisabella,arimelb,read
675,american,kapri,drug,stop,unfortunately🙁😢,molli,popul,attend,anti,wonder,threat,csgv,gang,dloesch,annnnnnnnd,abandon,elderli,megatrend,courag,folk,momsdemand,smith,alyssamilano,panelist,god,common,core,,liber,shoot,polic,fox2,violenc,math,interview,bria,nra,nraterror,👍🤣,chicago,gun,briaasmithh,right,dead,jimtherocktor,democrat,endgunviol,thread,end,thing
676,a…,k…,none,prevent,elect,disciplin,jiggl,chicago,shoot,housegop,senategop,spade,🏄🌵🌊the,scheme🌊🌵🏄,damn,american,school,hand,liber,laugh,pushup,awar,white,anni,bu,violenc,😂🤣,stupid,joke,tax,math,please🤦🏽‍♀️,form,pay,stori,deck,true,geez,kill,,america,perfectli,iampopthenarrat,😂😂😂🤦‍♀️,guncontrolnow,🤣🤣🤣🤣🤣🤣,freescottcharl,well,agre,gun
677,stephengutowski,lopp,gratef…,mani,racist,chicago,victim,read,kapri,bibb,live,dumb,vega,funny😂😂😂😂,🤣🤣🤣that,hope,planet,violenc,level,brucein,exist,fact,idg,count,em,stupid,gotcha,🤭🤔🧐🤨😂🤣,control,math,nra,keepgo,far,oh,floor,rock,gun,goe,bozo’s😳,magat,,elit,head,proof,teenvogu,26,traction,me🌊🌊🌊🌊🌊🌊🌊🌊🌊2018,moron,true
678,believ,hard,cop,lost,daili,much,death,two,math,,"

93",nut,million,idiot,squires6fo,sentedcruz,maxschacht,jungle🙏🏽,uce,thread,trayvon,elikalil,don’t,lie,student,well,chicago,violenc,molly😑,uplift,ignor,said,gun,"

piker",leav,nra,shannonrwatt,😂😂,shit🤣🤣🤣,shaunk,word,persuit,better,tedcruz,ghost,🤣😂😅😆😀😃😁😉😎,geniu,land,briaasmithh,agre
679,curi,championship,larg,bath,sexual,mcauliff,core,math,therickhoweshow,past,part,clearli,run,gun,stand,let’,93,million,govern,the…,fee,oligarchi,fill,phillydotcom,liber,onwhil,spot,tweet,sorri,step,share,momsdemand,nra,idk,school,polish,violenc,walkawayfromdemocrat,starter,hittin,bunker,lot,accur,russian,none,gop,yep,duceydoesntcar,🤣🤣🤣🤣🤣🤣,smh
680,crime,laurenhogg,take,qanon,p…,🙄🙄,fli,usa,daughter,gun,us,fordnat,spedassist,summit,greenwood,alyssamilano,terrymcauliff,kimsmom3,cop,everi,legal,davidhogg111,drug,die,we…,disneyland,ballot,👏👏👏,molli,of…,prevent,briaasmithh,maxschacht,sentedcruz,leader,lose,violenc,chicago,nra,neveragain,everytown,kitchen,,truth,👍🏻🙄🤔,😂😂😂😂,😂😂😂justwalkaway,sick,😂😂😂,vote
681,awar,loui,perfect,confus,remain,fellow,america,someon,background,us,end,stuck,answer,aliv,research,million,sentedcruz,issu,absolut,molli,children,math,close,safeti,said,‼️,🤔💩😫🗣👂,93,depress,forget,terra,terrat,american,countri,mouth,baloney,governor,🙌🏼,tweetoftheyear,lie,overload,could,truththi,endgunviol,ach,,👏🏾👏🏾👏🏾,"moron

😂😂😂",😂😂😂🤣🤣🤣,correct
